policy_id,customer_id,policy_type,provider,premium_amount,coverage_amount,policy_duration_years,policy_start_year,policy_end_year,policy_risk_level,policy_status,customer_income,customer_credit_score,customer_employment
POL_317081,CUST_418119,home,Hall-Beck,1945,135000,2,2019,2021,low,active,33888,679,retired
POL_199260,CUST_357262,travel,Simmons and Sons,1545,60500,4,2024,2028,high,active,78375,757,employed
POL_109654,CUST_788311,travel,"Williams, Aguilar and Harvey",1984,49500,3,2015,2018,low,active,35270,727,retired
POL_257283,CUST_398075,life,Zimmerman-Ruiz,1740,176000,10,2019,2029,low,active,74054,629,employed
POL_810728,CUST_306475,health,Bryant-Mullins,2387,77000,6,2015,2021,low,active,82516,710,employed
POL_275219,CUST_306475,life,Haynes-Adkins,1342,154000,9,2024,2033,medium,active,82516,710,employed
POL_221974,CUST_301340,life,"Flores, Buck and Arroyo",2840,132000,10,2023,2033,low,active,88428,740,self-employed
POL_605159,CUST_651048,travel,Berg Group,2037,49500,3,2017,2020,low,active,72398,791,employed
POL_317186,CUST_306908,auto,"Nichols, Smith and Smith",1683,24750,8,2015,2023,high,active,53948,753,employed
POL_530352,CUST_306908,travel,Carr and Sons,941,60500,7,2018,2025,medium,active,53948,753,employed
POL_350090,CUST_650901,travel,"Owen, Sanchez and Jackson",704,60500,7,2022,2029,high,active,100562,723,employed
POL_560852,CUST_893303,auto,Case-Allen,1543,11550,9,2017,2026,low,active,83503,774,employed
POL_994782,CUST_606761,health,Andrews-Martinez,1785,74844,3,2017,2020,medium,active,36714,620,retired
POL_670730,CUST_606761,travel,Roman-Hunt,2357,40500,3,2020,2023,medium,active,36714,620,retired
POL_694904,CUST_114191,travel,"Hart, Torres and Mcguire",817,45000,5,2017,2022,medium,active,98681,679,employed
POL_942931,CUST_762658,life,"Baird, Haney and Wilson",1659,132000,7,2023,2030,high,active,87385,653,employed
POL_632061,CUST_390499,life,Clark PLC,1888,110000,5,2020,2025,high,active,100961,722,employed
POL_933676,CUST_298130,auto,Delgado LLC,2256,20250,10,2019,2029,medium,active,70057,773,employed
POL_552633,CUST_785421,life,Robles LLC,735,132000,10,2020,2030,low,active,68177,664,self-employed
POL_304553,CUST_879513,travel,"White, Reilly and Hutchinson",1675,50000,4,2022,2026,low,active,90088,556,employed
POL_243424,CUST_145948,travel,Douglas and Sons,1733,55000,10,2019,2029,high,active,55372,675,employed
POL_351932,CUST_639428,life,Delgado-Mccarthy,2632,118800,6,2016,2022,low,active,82033,754,employed
POL_723719,CUST_639428,auto,Roberts-Weeks,2221,9450,7,2018,2025,low,active,82033,754,employed
POL_955766,CUST_529816,travel,Rios-Boyd,984,55000,5,2016,2021,medium,active,57802,725,self-employed
POL_302439,CUST_941438,health,"Parker, Booth and Nelson",1335,69300,2,2024,2026,low,active,69753,683,employed
POL_518332,CUST_941438,life,"Taylor, Scott and Thomas",1353,138600,8,2020,2028,high,active,69753,683,employed
POL_876172,CUST_574888,home,Church Ltd,797,121500,3,2017,2020,medium,active,27291,623,retired
POL_845585,CUST_488770,life,Sanders-Benjamin,1305,145200,6,2019,2025,low,active,61294,649,employed
POL_257965,CUST_125570,auto,"Graham, Steele and Welch",2222,10395,5,2015,2020,high,active,16615,831,student
POL_109431,CUST_245586,health,Hernandez Group,837,66000,6,2016,2022,medium,active,92750,734,employed
POL_212950,CUST_245586,home,Weber-Brown,1668,150000,7,2022,2029,high,active,92750,734,employed
POL_610492,CUST_176517,health,"Davis, Brewer and Williamson",3012,88000,5,2023,2028,low,active,88348,665,self-employed
POL_529797,CUST_461558,auto,Ward LLC,990,9450,8,2020,2028,low,active,37220,663,self-employed
POL_651000,CUST_461558,travel,Young-Simpson,843,45000,10,2024,2034,high,active,37220,663,self-employed
POL_371964,CUST_782166,health,"Willis, Jones and Blevins",1118,96800,1,2021,2022,high,active,57821,694,employed
POL_843872,CUST_782166,travel,"Estrada, Black and Sharp",1822,55000,2,2018,2020,medium,active,57821,694,employed
POL_837478,CUST_385558,life,Holloway-Patterson,818,158400,7,2021,2028,medium,active,43235,685,employed
POL_517282,CUST_928145,health,Wagner Group,889,96800,3,2015,2018,high,inactive,69261,767,self-employed
POL_592557,CUST_928145,home,Roberts PLC,1715,165000,3,2024,2027,high,active,69261,767,self-employed
POL_925908,CUST_361227,health,"Moore, Cook and Bailey",993,45000,3,2016,2019,high,inactive,62964,711,employed
POL_311061,CUST_648382,home,"Morris, Coffey and Gonzalez",2104,150000,2,2024,2026,high,active,81529,656,employed
POL_265218,CUST_891518,life,Butler LLC,621,118800,2,2016,2018,low,active,90857,813,employed
POL_415477,CUST_633957,home,Miller-Harmon,1712,165000,9,2016,2025,medium,active,40805,702,self-employed
POL_951882,CUST_815134,auto,"Gillespie, Michael and Peters",1363,10395,8,2018,2026,medium,active,36852,746,self-employed
POL_583750,CUST_284252,life,Good Inc,1019,138600,8,2018,2026,medium,active,37979,663,self-employed
POL_875410,CUST_284252,home,Fuller-Sampson,696,135000,2,2018,2020,medium,inactive,37979,663,self-employed
POL_812213,CUST_462165,auto,"Harper, Byrd and Odonnell",954,11550,5,2022,2027,medium,active,86003,721,self-employed
POL_904039,CUST_545880,life,Cortez Group,1672,145200,8,2017,2025,low,inactive,46124,718,employed
POL_878863,CUST_833493,life,Mullen and Sons,3383,132000,3,2016,2019,medium,inactive,70894,586,self-employed
POL_211126,CUST_833493,auto,"Wheeler, Jackson and Boyle",2640,10500,1,2023,2024,medium,inactive,70894,586,self-employed
POL_605901,CUST_893243,travel,Ferguson-Watkins,889,50000,6,2020,2026,low,active,60834,820,self-employed
POL_338206,CUST_759323,home,Hart PLC,1213,135000,1,2021,2022,medium,inactive,89341,777,employed
POL_316321,CUST_759323,travel,Wright PLC,1276,45000,3,2018,2021,high,active,89341,777,employed
POL_955407,CUST_506394,health,Brown Inc,836,72600,3,2015,2018,low,active,66190,676,employed
POL_674237,CUST_139420,auto,Rowe-Mccarthy,1584,12705,3,2024,2027,low,inactive,102102,633,employed
POL_257776,CUST_139420,home,Espinoza LLC,1047,181500,7,2016,2023,medium,active,102102,633,employed
POL_453960,CUST_156781,health,Mcclure-Rodriguez,2015,40500,10,2023,2033,high,active,92350,720,employed
POL_726058,CUST_156781,travel,Stephens and Sons,2293,45000,7,2020,2027,low,inactive,92350,720,employed
POL_342185,CUST_988541,auto,Horne LLC,721,11550,2,2016,2018,low,active,76789,705,employed
POL_880457,CUST_988541,travel,"Reed, Palmer and Harris",597,55000,1,2023,2024,medium,active,76789,705,employed
POL_416711,CUST_540534,life,"Tucker, King and Smith",842,100000,9,2019,2028,low,active,43403,721,employed
POL_626264,CUST_812235,health,Stephens LLC,3049,77000,4,2016,2020,medium,active,59759,711,self-employed
POL_780285,CUST_812235,life,Daniels-White,1210,154000,7,2019,2026,low,active,59759,711,self-employed
POL_978330,CUST_987389,life,Smith-Butler,2940,149688,9,2017,2026,high,inactive,25194,730,retired
POL_791679,CUST_987389,home,Mosley Inc,2935,121500,10,2023,2033,low,active,25194,730,retired
POL_798905,CUST_580085,health,Chavez and Sons,2636,83160,5,2021,2026,high,active,21934,786,retired
POL_160860,CUST_750630,health,Rodriguez Ltd,2258,88000,3,2016,2019,low,inactive,69968,734,employed
POL_337262,CUST_713869,health,Miller-Russell,837,74844,9,2018,2027,high,active,36359,637,retired
POL_994383,CUST_713869,life,"Lee, West and Hill",3173,149688,1,2021,2022,high,active,36359,637,retired
POL_222241,CUST_949924,health,Benton-Edwards,2296,74844,4,2017,2021,low,active,20788,781,retired
POL_975567,CUST_956703,life,"Thornton, Green and Ramsey",3049,142560,3,2023,2026,high,active,51373,798,retired
POL_992225,CUST_673122,auto,"Mitchell, Gibbs and Castillo",521,10500,2,2023,2025,medium,active,77724,850,employed
POL_648281,CUST_673122,travel,Harper-Curtis,1253,55000,6,2021,2027,medium,active,77724,850,employed
POL_741977,CUST_562247,home,Sanchez and Sons,744,135000,6,2022,2028,high,active,32189,632,self-employed
POL_640394,CUST_475443,life,Castro LLC,1148,118800,7,2016,2023,low,active,86661,714,employed
POL_193891,CUST_657558,auto,Rice Inc,2701,11550,6,2016,2022,low,inactive,108828,575,employed
POL_137882,CUST_101207,health,Patterson and Sons,3235,71280,6,2017,2023,low,active,36317,733,self-employed
POL_612190,CUST_143761,life,"Mclaughlin, Sanchez and Gallagher",2359,193600,6,2023,2029,high,active,100790,667,employed
POL_947341,CUST_143761,travel,Pierce Inc,1538,55000,3,2020,2023,high,active,100790,667,employed
POL_798966,CUST_918214,health,Rodriguez-Hall,592,87120,6,2021,2027,high,active,106071,815,employed
POL_965031,CUST_918214,travel,"Moran, Sanchez and Knight",1348,49500,10,2016,2026,high,active,106071,815,employed
POL_227986,CUST_307307,home,"Howell, Hayden and Carrillo",2105,135000,9,2018,2027,medium,active,96837,653,employed
POL_747658,CUST_612977,life,Floyd-Castro,1191,108900,6,2022,2028,low,active,100767,598,employed
POL_883668,CUST_612977,travel,Bryan PLC,2212,60500,9,2022,2031,medium,active,100767,598,employed
POL_892678,CUST_573763,auto,Donaldson and Sons,2210,10500,2,2023,2025,medium,active,41672,671,retired
POL_141326,CUST_157747,health,"Jackson, Valdez and Ramirez",2656,79200,6,2024,2030,low,active,75705,581,self-employed
POL_814749,CUST_157747,life,"Pratt, Smith and Blevins",3401,158400,2,2023,2025,medium,inactive,75705,581,self-employed
POL_492673,CUST_589820,auto,"Todd, Brown and Rice",2020,22500,4,2021,2025,medium,inactive,59500,745,retired
POL_587237,CUST_589820,travel,Huff-Glass,1248,55000,1,2020,2021,high,active,59500,745,retired
POL_648451,CUST_488622,health,Jackson-Owens,1380,83160,4,2021,2025,low,active,20491,576,retired
POL_343648,CUST_488622,home,Smith PLC,2589,135000,7,2018,2025,low,active,20491,576,retired
POL_464705,CUST_495441,life,Golden Ltd,2425,130680,4,2019,2023,high,active,37662,701,self-employed
POL_359388,CUST_452571,health,"Jordan, Le and Padilla",4235,95040,9,2018,2027,high,active,46324,575,retired
POL_258055,CUST_452571,auto,Pineda Ltd,2607,9450,5,2019,2024,high,active,46324,575,retired
POL_269598,CUST_984383,health,Thompson Ltd,2106,66000,6,2021,2027,medium,active,50399,680,employed
POL_147722,CUST_825251,auto,Rich-Mann,1022,10500,5,2018,2023,low,active,60064,798,employed
POL_775795,CUST_543222,life,"Barajas, Griffin and Jones",2019,145200,3,2023,2026,medium,active,44703,721,employed
POL_194563,CUST_543222,home,"Gibbs, Powell and Gardner",2315,165000,6,2015,2021,high,inactive,44703,721,employed
POL_593658,CUST_645769,health,"Conrad, Palmer and Elliott",1403,95040,2,2023,2025,low,active,43901,648,retired
POL_859737,CUST_645769,travel,Edwards LLC,2211,45000,8,2017,2025,high,active,43901,648,retired
POL_871171,CUST_667130,travel,"Barker, Morris and Harris",1285,45000,5,2017,2022,medium,active,37911,698,self-employed
POL_695666,CUST_869108,life,Eaton-James,2711,130680,8,2015,2023,high,inactive,104578,701,employed
POL_264569,CUST_869108,home,"Walker, Meyer and Stewart",1568,148500,10,2024,2034,low,inactive,104578,701,employed
POL_448979,CUST_744804,home,Wang-White,625,165000,3,2019,2022,low,active,107859,728,employed
POL_396978,CUST_744804,travel,"Ramirez, Miller and Schmidt",623,55000,3,2021,2024,high,active,107859,728,employed
POL_604754,CUST_107427,life,Hopkins-Lewis,1598,158400,3,2021,2024,medium,active,73485,617,self-employed
POL_358169,CUST_549616,home,Castaneda-Cox,1991,181500,9,2019,2028,medium,active,103159,735,employed
POL_918975,CUST_549616,travel,Hernandez-Santos,2097,60500,2,2024,2026,low,active,103159,735,employed
POL_191940,CUST_304005,travel,"Pacheco, Jones and Walls",1733,49500,2,2016,2018,high,inactive,113895,550,employed
POL_907219,CUST_390200,life,"Brown, Glover and Castaneda",585,169400,9,2021,2030,low,active,105037,662,employed
POL_896661,CUST_817215,auto,Avila PLC,1949,9450,10,2022,2032,low,inactive,39176,670,self-employed
POL_689366,CUST_523278,auto,Williams LLC,821,10500,4,2016,2020,medium,active,64959,737,self-employed
POL_103785,CUST_523278,travel,Barnes-Rios,1937,50000,7,2015,2022,high,active,64959,737,self-employed
POL_533530,CUST_629943,auto,Johnson LLC,856,11550,4,2023,2027,high,active,69678,701,employed
POL_243316,CUST_649276,travel,Herman-Watson,2127,45000,7,2020,2027,low,active,44220,615,self-employed
POL_981080,CUST_633001,auto,"Baker, Ramirez and Collins",1854,10395,3,2023,2026,low,active,27699,640,student
POL_576413,CUST_265491,health,Martin Inc,2790,59400,6,2023,2029,medium,active,44325,711,self-employed
POL_807384,CUST_265491,life,Smith PLC,2222,118800,9,2021,2030,high,active,44325,711,self-employed
POL_537474,CUST_511706,life,Edwards Group,2198,118800,5,2015,2020,medium,active,62190,695,self-employed
POL_911902,CUST_317721,travel,Pena-Mayer,1538,45000,10,2017,2027,low,active,30868,665,retired
POL_741600,CUST_775194,life,Butler LLC,3778,149688,8,2024,2032,high,active,36481,671,retired
POL_106464,CUST_775194,auto,"Page, Vincent and Caldwell",1965,8505,5,2017,2022,high,inactive,36481,671,retired
POL_944312,CUST_995956,health,Keith-Beck,738,59400,6,2016,2022,low,active,57005,741,employed
POL_317270,CUST_273636,life,Miller and Sons,3066,158400,3,2015,2018,high,active,81527,694,self-employed
POL_143685,CUST_273636,auto,Anderson Ltd,1377,9450,6,2016,2022,medium,active,81527,694,self-employed
POL_808285,CUST_266616,travel,Smith Ltd,517,66550,2,2015,2017,low,active,113791,830,employed
POL_490680,CUST_331285,auto,Charles-Oliver,702,10500,10,2022,2032,medium,active,44771,614,retired
POL_664584,CUST_815639,auto,Mason-Bradley,1064,10500,8,2018,2026,medium,inactive,63423,588,self-employed
POL_890469,CUST_933540,health,Potter-Allen,1179,79200,7,2022,2029,low,inactive,78603,747,self-employed
POL_981250,CUST_933540,travel,Lee and Sons,2696,45000,5,2024,2029,low,active,78603,747,self-employed
POL_441810,CUST_475187,life,Hall and Sons,3197,209088,3,2018,2021,low,active,28339,659,retired
POL_469171,CUST_475187,auto,Martinez PLC,871,10395,6,2019,2025,medium,active,28339,659,retired
POL_937659,CUST_379211,health,"Rodriguez, Webb and Patterson",1390,55000,6,2021,2027,low,active,71005,653,self-employed
POL_536841,CUST_379211,life,Orr-Owens,2006,110000,1,2017,2018,low,inactive,71005,653,self-employed
POL_480515,CUST_528332,home,"Ho, Gillespie and Hutchinson",1081,135000,10,2018,2028,low,active,28804,684,retired
POL_365777,CUST_359806,home,"Hogan, Estrada and Prince",2317,148500,4,2021,2025,high,active,28667,795,retired
POL_532350,CUST_359806,travel,Johnson PLC,2336,49500,2,2023,2025,low,active,28667,795,retired
POL_112094,CUST_660805,home,Wilson-Holmes,1932,148500,5,2022,2027,low,active,22439,748,retired
POL_178515,CUST_682833,health,Barber-Hernandez,1967,87120,1,2015,2016,medium,active,35467,630,self-employed
POL_774108,CUST_682833,travel,Huffman-Chen,2087,49500,10,2016,2026,low,active,35467,630,self-employed
POL_826977,CUST_690123,life,"Nguyen, Foster and Lee",1275,110000,9,2017,2026,medium,active,70906,550,employed
POL_579892,CUST_154605,life,Smith PLC,1631,212960,3,2019,2022,low,active,100108,651,employed
POL_367743,CUST_154605,travel,Weber-Walton,529,66550,2,2020,2022,high,inactive,100108,651,employed
POL_114610,CUST_381911,auto,Johnson-Anderson,1012,24750,6,2015,2021,low,active,55719,757,employed
POL_205852,CUST_295508,auto,Wright-Ward,2266,10500,4,2015,2019,low,active,48464,731,retired
POL_918480,CUST_503283,auto,Baker and Sons,974,12705,3,2017,2020,high,active,104365,686,employed
POL_851896,CUST_503283,travel,Wallace Ltd,999,60500,3,2019,2022,medium,active,104365,686,employed
POL_630449,CUST_571062,life,Taylor Ltd,4125,171072,6,2016,2022,low,inactive,39169,698,retired
POL_536600,CUST_571062,travel,Meza-Paul,2781,40500,2,2022,2024,low,active,39169,698,retired
POL_982465,CUST_793490,health,Steele Group,1329,84700,7,2022,2029,medium,active,74542,658,employed
POL_420656,CUST_793490,home,"Le, Scott and Patel",1292,165000,6,2015,2021,high,active,74542,658,employed
POL_663331,CUST_279502,travel,"Jackson, Martinez and Chang",1294,50000,4,2024,2028,low,active,77458,745,self-employed
POL_393391,CUST_267562,auto,Fleming Group,1008,24750,5,2015,2020,medium,active,113277,603,employed
POL_507327,CUST_276465,health,"Greene, Johnson and Bush",1817,53460,2,2019,2021,high,active,23559,717,retired
POL_138869,CUST_246279,health,Ellison PLC,868,79200,7,2017,2024,low,active,37506,755,self-employed
POL_293731,CUST_246279,travel,Bush and Sons,1465,45000,2,2019,2021,high,active,37506,755,self-employed
POL_985544,CUST_645435,health,Warren-Butler,3080,79200,5,2015,2020,high,inactive,57387,675,retired
POL_567570,CUST_290183,home,Carter Group,1702,165000,8,2024,2032,high,active,83170,742,employed
POL_831850,CUST_290183,travel,"Chung, Pitts and Nelson",1653,60500,2,2016,2018,high,active,83170,742,employed
POL_196822,CUST_127128,home,Green Ltd,1575,135000,9,2022,2031,low,active,53961,850,employed
POL_665614,CUST_912155,auto,Olson LLC,484,10500,1,2016,2017,high,active,75788,693,employed
POL_652249,CUST_586865,life,Davis-Price,2525,158400,6,2023,2029,high,active,72810,723,employed
POL_570888,CUST_586865,home,Jordan LLC,1856,135000,3,2023,2026,low,inactive,72810,723,employed
POL_411002,CUST_296280,travel,Myers and Sons,716,55000,8,2022,2030,high,active,41941,655,retired
POL_243904,CUST_379286,life,Heath Inc,3361,182952,1,2015,2016,medium,active,35331,710,retired
POL_476377,CUST_379286,travel,Gray Group,604,49500,3,2017,2020,medium,active,35331,710,retired
POL_498681,CUST_979095,life,Gutierrez-Stewart,2469,81000,2,2023,2025,low,active,70983,727,employed
POL_621330,CUST_307622,life,"Harris, Morales and Fuller",1805,184800,2,2017,2019,high,inactive,47443,711,retired
POL_231886,CUST_307622,home,Carr-Morrison,1011,150000,4,2016,2020,high,active,47443,711,retired
POL_473164,CUST_130765,auto,Chandler PLC,1239,11550,4,2020,2024,high,active,81983,638,employed
POL_730594,CUST_950068,auto,Lopez-Kramer,1960,10395,4,2016,2020,high,active,24244,712,retired
POL_797255,CUST_950068,home,Murray-Smith,1434,148500,6,2017,2023,medium,active,24244,712,retired
POL_963327,CUST_439317,life,"Simmons, Harmon and Gilbert",2363,190080,5,2019,2024,low,active,25148,787,retired
POL_973260,CUST_439317,home,Hale-Hernandez,1650,135000,3,2019,2022,high,active,25148,787,retired
POL_250006,CUST_523927,auto,"Smith, Boone and Flynn",1865,11550,7,2017,2024,high,active,88834,726,self-employed
POL_610430,CUST_523927,travel,Perry-Whitney,1458,55000,6,2015,2021,low,active,88834,726,self-employed
POL_383685,CUST_601671,health,"Maxwell, Adkins and Jones",987,92400,5,2018,2023,low,active,43671,757,retired
